customer_id,age,age_group,job,marital,education,default,housing,loan,has_unknown_value
35358,39,36-45,blue-collar,married,basic.4y,no,unknown,unknown,True
35359,53,46-55,blue-collar,divorced,basic.9y,no,yes,no,False
35360,37,36-45,admin.,divorced,high.school,no,no,no,False
35361,27,26-35,blue-collar,single,basic.9y,no,no,no,False
35362,34,26-35,blue-collar,single,basic.6y,unknown,yes,no,True
35363,54,46-55,management,married,university.degree,no,no,no,False
35364,31,26-35,services,married,high.school,no,yes,no,False
35365,27,26-35,technician,married,university.degree,no,yes,no,False
35366,28,26-35,entrepreneur,married,basic.9y,unknown,no,no,True
35367,34,26-35,admin.,single,high.school,no,no,no,False
35368,29,26-35,admin.,married,high.school,no,yes,no,False
35369,24,18-25,services,single,high.school,no,yes,yes,False
35370,28,26-35,admin.,single,university.degree,no,yes,yes,False
35371,25,18-25,blue-collar,single,high.school,no,no,no,False
35372,58,55+,admin.,divorced,high.school,unknown,no,no,True
35373,42,36-45,blue-collar,married,basic.4y,no,yes,no,False
35374,43,36-45,blue-collar,married,high.school,no,no,no,False
35375,50,46-55,entrepreneur,married,high.school,no,yes,yes,False
35376,34,26-35,blue-collar,married,basic.4y,unknown,no,no,True
35377,22,18-25,admin.,single,basic.9y,no,yes,yes,False
35378,33,26-35,technician,single,university.degree,no,no,no,False
35379,48,46-55,blue-collar,married,basic.9y,no,no,no,False
35380,47,46-55,entrepreneur,married,university.degree,no,no,no,False
35381,38,36-45,blue-collar,divorced,basic.4y,unknown,no,no,True
35382,40,36-45,technician,married,university.degree,no,yes,yes,False
35383,35,26-35,blue-collar,divorced,basic.9y,no,yes,no,False
35384,32,26-35,technician,single,unknown,no,yes,yes,True
35385,32,26-35,admin.,single,unknown,no,yes,yes,True
35386,45,36-45,entrepreneur,divorced,university.degree,no,no,no,False
35387,32,26-35,admin.,single,professional.course,no,yes,yes,False
35388,26,26-35,services,married,high.school,no,yes,no,False
35389,43,36-45,blue-collar,single,high.school,no,no,no,False
35390,25,18-25,blue-collar,single,basic.9y,no,no,no,False
35391,39,36-45,technician,married,professional.course,no,no,no,False
35392,37,36-45,services,divorced,professional.course,no,no,no,False
35393,41,36-45,management,married,unknown,no,yes,no,True
35394,24,18-25,admin.,single,basic.9y,no,yes,no,False
35395,28,26-35,services,single,basic.9y,no,no,yes,False
35396,28,26-35,technician,single,university.degree,no,no,yes,False
35397,25,18-25,admin.,single,university.degree,no,yes,no,False
35398,43,36-45,blue-collar,divorced,basic.9y,unknown,yes,no,True
35399,31,26-35,technician,single,university.degree,no,yes,no,False
35400,50,46-55,admin.,single,high.school,no,no,yes,False
35401,26,26-35,admin.,single,high.school,no,yes,no,False
35402,30,26-35,admin.,divorced,university.degree,no,yes,no,False
35403,42,36-45,self-employed,married,professional.course,unknown,no,no,True
35404,33,26-35,admin.,single,high.school,no,no,no,False
35405,55,46-55,technician,married,professional.course,no,no,yes,False
35406,35,26-35,technician,divorced,professional.course,no,no,no,False
35407,45,36-45,blue-collar,single,high.school,unknown,no,yes,True
35408,32,26-35,technician,married,professional.course,no,no,no,False
35409,25,18-25,student,single,high.school,no,yes,no,False
35410,41,36-45,unemployed,married,professional.course,no,yes,no,False
35411,50,46-55,housemaid,married,basic.9y,no,yes,no,False
35412,39,36-45,technician,single,professional.course,no,yes,no,False
35413,38,36-45,technician,single,professional.course,no,yes,no,False
35414,42,36-45,technician,single,university.degree,no,no,no,False
35415,41,36-45,admin.,single,high.school,no,no,no,False
35416,45,36-45,blue-collar,single,high.school,unknown,no,no,True
35417,48,46-55,admin.,divorced,university.degree,no,no,no,False
35418,41,36-45,blue-collar,married,basic.9y,no,yes,no,False
35419,41,36-45,admin.,divorced,professional.course,no,no,no,False
35420,38,36-45,technician,single,professional.course,no,no,no,False
35421,41,36-45,admin.,married,university.degree,unknown,no,no,True
35422,25,18-25,admin.,single,university.degree,no,no,no,False
35423,45,36-45,blue-collar,single,high.school,unknown,yes,no,True
35424,44,36-45,blue-collar,single,basic.9y,no,yes,no,False
35425,29,26-35,admin.,divorced,professional.course,no,yes,yes,False
35426,48,46-55,admin.,divorced,university.degree,no,yes,no,False
35427,49,46-55,blue-collar,divorced,professional.course,no,yes,no,False
35428,57,55+,technician,divorced,basic.6y,no,unknown,unknown,True
35429,36,36-45,admin.,married,high.school,unknown,no,no,True
35430,49,46-55,blue-collar,divorced,professional.course,no,no,no,False
35431,57,55+,services,married,high.school,no,yes,yes,False
35432,36,36-45,admin.,married,high.school,unknown,no,no,True
35433,38,36-45,admin.,single,university.degree,no,no,no,False
35434,22,18-25,technician,single,unknown,no,yes,no,True
35435,43,36-45,admin.,single,high.school,no,yes,no,False
35436,31,26-35,technician,single,high.school,unknown,yes,yes,True
35437,42,36-45,management,divorced,university.degree,no,no,no,False
35438,38,36-45,technician,single,professional.course,no,yes,no,False
35439,39,36-45,self-employed,married,high.school,no,no,no,False
35440,52,46-55,blue-collar,married,basic.9y,unknown,yes,no,True
35441,38,36-45,admin.,single,university.degree,no,yes,yes,False
35442,31,26-35,admin.,married,university.degree,no,no,no,False
35443,41,36-45,blue-collar,married,basic.9y,no,no,no,False
35444,36,36-45,admin.,married,high.school,unknown,yes,no,True
35445,57,55+,blue-collar,divorced,basic.9y,no,yes,no,False
35446,40,36-45,admin.,single,high.school,no,no,no,False
35447,57,55+,admin.,single,high.school,no,yes,no,False
35448,36,36-45,admin.,single,unknown,no,yes,no,True
35449,57,55+,services,married,high.school,no,yes,no,False
35450,21,18-25,student,single,high.school,no,no,no,False
35451,44,36-45,services,married,high.school,no,yes,no,False
35452,45,36-45,blue-collar,single,high.school,unknown,yes,no,True
35453,35,26-35,housemaid,married,university.degree,no,yes,no,False
35454,27,26-35,services,single,university.degree,no,yes,no,False
35455,54,46-55,retired,divorced,professional.course,no,yes,no,False
35456,27,26-35,services,single,university.degree,no,yes,yes,False
35457,25,18-25,technician,single,professional.course,no,yes,no,False
35458,50,46-55,housemaid,married,basic.9y,no,yes,no,False
35459,46,46-55,admin.,divorced,basic.6y,no,no,no,False
35460,25,18-25,student,single,high.school,no,yes,no,False
35461,38,36-45,technician,single,professional.course,no,yes,yes,False
35462,38,36-45,admin.,single,university.degree,no,yes,yes,False
35463,41,36-45,admin.,divorced,high.school,no,no,no,False
35464,32,26-35,admin.,single,university.degree,no,yes,no,False
35465,52,46-55,blue-collar,married,basic.9y,unknown,yes,no,True
35466,33,26-35,management,married,university.degree,no,yes,no,False
35467,30,26-35,student,single,university.degree,no,yes,no,False
35468,52,46-55,admin.,divorced,basic.9y,no,yes,no,False
35469,36,36-45,admin.,married,high.school,unknown,yes,yes,True
35470,53,46-55,technician,divorced,unknown,no,yes,no,True
35471,27,26-35,admin.,divorced,high.school,no,yes,no,False
35472,57,55+,services,married,high.school,no,no,no,False
35473,42,36-45,technician,single,university.degree,no,yes,no,False
35474,44,36-45,technician,married,university.degree,no,no,no,False
35475,24,18-25,student,single,high.school,no,no,no,False
35476,54,46-55,blue-collar,married,basic.4y,unknown,no,no,True
35477,31,26-35,admin.,married,university.degree,no,yes,yes,False
35478,29,26-35,services,married,high.school,no,yes,no,False
35479,36,36-45,admin.,married,high.school,unknown,yes,yes,True
35480,30,26-35,admin.,married,basic.9y,no,yes,yes,False
35481,32,26-35,blue-collar,married,professional.course,no,yes,no,False
35482,28,26-35,admin.,single,university.degree,no,no,no,False
35483,45,36-45,blue-collar,single,high.school,unknown,yes,no,True
35484,31,26-35,admin.,married,university.degree,no,no,no,False
35485,28,26-35,admin.,single,university.degree,no,no,no,False
35486,47,46-55,management,married,high.school,no,no,no,False
35487,34,26-35,admin.,single,university.degree,no,yes,no,False
35488,28,26-35,admin.,single,university.degree,no,yes,no,False
35489,47,46-55,management,married,high.school,no,no,no,False
35490,23,18-25,blue-collar,single,high.school,no,yes,no,False
35491,46,46-55,blue-collar,married,basic.9y,no,yes,no,False
35492,23,18-25,blue-collar,single,high.school,no,yes,no,False
35493,34,26-35,admin.,single,university.degree,no,no,no,False
35494,44,36-45,admin.,married,basic.6y,no,no,no,False
35495,39,36-45,admin.,single,professional.course,no,yes,no,False
35496,48,46-55,blue-collar,married,basic.4y,no,no,no,False
35497,44,36-45,admin.,married,basic.6y,no,unknown,unknown,True
35498,28,26-35,blue-collar,single,basic.9y,no,unknown,unknown,True
35499,38,36-45,technician,single,professional.course,no,no,no,False
35500,37,36-45,technician,married,high.school,no,no,no,False
35501,41,36-45,admin.,single,university.degree,no,yes,no,False
35502,41,36-45,management,married,high.school,no,no,no,False
35503,30,26-35,blue-collar,single,basic.9y,no,no,no,False
35504,45,36-45,services,divorced,high.school,no,no,no,False
35505,41,36-45,management,married,high.school,no,no,no,False
35506,37,36-45,blue-collar,married,basic.4y,unknown,yes,no,True
35507,36,36-45,services,single,high.school,no,no,no,False
35508,52,46-55,admin.,married,high.school,no,yes,no,False
35509,24,18-25,admin.,single,university.degree,unknown,no,no,True
35510,44,36-45,entrepreneur,divorced,university.degree,no,yes,no,False
35511,30,26-35,admin.,married,high.school,no,yes,no,False
35512,52,46-55,blue-collar,married,basic.9y,unknown,yes,no,True
35513,35,26-35,admin.,divorced,high.school,no,yes,no,False
35514,44,36-45,services,divorced,high.school,no,no,no,False
35515,52,46-55,blue-collar,married,basic.9y,unknown,no,no,True
35516,38,36-45,technician,single,university.degree,no,yes,no,False
35517,25,18-25,student,single,high.school,no,yes,no,False
35518,24,18-25,blue-collar,single,basic.9y,no,yes,no,False
35519,33,26-35,unemployed,married,basic.4y,no,no,no,False
35520,37,36-45,blue-collar,married,professional.course,no,yes,no,False
35521,41,36-45,admin.,divorced,high.school,no,yes,no,False
35522,37,36-45,blue-collar,married,professional.course,no,no,no,False
35523,24,18-25,blue-collar,single,basic.9y,no,no,no,False
35524,37,36-45,blue-collar,married,professional.course,no,yes,no,False
35525,34,26-35,admin.,married,high.school,unknown,no,no,True
35526,33,26-35,blue-collar,single,high.school,no,no,no,False
35527,48,46-55,blue-collar,married,basic.4y,no,no,no,False
35528,30,26-35,technician,single,university.degree,no,no,no,False
35529,32,26-35,self-employed,single,university.degree,no,no,no,False
35530,41,36-45,management,divorced,high.school,no,no,no,False
35531,28,26-35,blue-collar,single,professional.course,no,yes,no,False
35532,46,46-55,blue-collar,married,high.school,no,no,no,False
35533,35,26-35,blue-collar,married,professional.course,no,yes,no,False
35534,33,26-35,technician,married,professional.course,no,yes,no,False
35535,33,26-35,admin.,single,professional.course,no,yes,no,False
35536,59,55+,management,married,basic.4y,no,no,no,False
35537,29,26-35,admin.,single,high.school,no,yes,no,False
35538,52,46-55,admin.,divorced,high.school,no,yes,yes,False
35539,38,36-45,technician,single,professional.course,no,no,no,False
35540,29,26-35,technician,single,professional.course,no,yes,no,False
35541,30,26-35,admin.,married,high.school,no,no,no,False
35542,41,36-45,technician,single,high.school,no,yes,no,False
35543,29,26-35,technician,single,professional.course,no,yes,no,False
35544,33,26-35,technician,married,university.degree,no,yes,no,False
35545,31,26-35,admin.,single,high.school,unknown,yes,no,True
35546,25,18-25,blue-collar,single,basic.9y,no,yes,no,False
35547,41,36-45,admin.,single,high.school,no,no,no,False
35548,21,18-25,blue-collar,single,basic.9y,no,yes,no,False
35549,21,18-25,blue-collar,single,basic.9y,no,no,no,False
35550,33,26-35,blue-collar,single,high.school,no,no,no,False
35551,35,26-35,technician,divorced,university.degree,no,no,no,False
35552,37,36-45,management,divorced,university.degree,no,yes,no,False
35553,47,46-55,entrepreneur,married,professional.course,no,yes,no,False
35554,32,26-35,management,married,university.degree,no,no,yes,False
35555,37,36-45,management,divorced,university.degree,no,no,no,False
35556,41,36-45,blue-collar,married,basic.9y,no,yes,no,False
35557,29,26-35,admin.,single,university.degree,unknown,no,no,True
35558,25,18-25,student,single,high.school,no,no,no,False
35559,27,26-35,services,single,university.degree,no,yes,yes,False
35560,44,36-45,unemployed,married,basic.9y,no,yes,no,False
35561,58,55+,blue-collar,married,high.school,unknown,no,no,True
35562,31,26-35,technician,divorced,high.school,no,no,no,False
35563,42,36-45,services,divorced,high.school,no,yes,no,False
35564,31,26-35,technician,divorced,high.school,no,no,no,False
35565,36,36-45,blue-collar,married,basic.9y,no,yes,no,False
35566,32,26-35,services,married,high.school,unknown,yes,no,True
35567,43,36-45,services,divorced,high.school,no,yes,no,False
35568,32,26-35,blue-collar,married,basic.9y,unknown,yes,yes,True
35569,30,26-35,admin.,single,university.degree,unknown,yes,no,True
35570,46,46-55,admin.,divorced,basic.6y,no,yes,no,False
35571,39,36-45,entrepreneur,married,university.degree,unknown,yes,no,True
35572,58,55+,self-employed,married,university.degree,no,yes,no,False
35573,31,26-35,blue-collar,married,high.school,no,no,no,False
35574,57,55+,technician,divorced,basic.6y,no,yes,no,False
35575,30,26-35,admin.,single,university.degree,unknown,yes,no,True
35576,38,36-45,admin.,single,university.degree,no,yes,no,False
35577,33,26-35,admin.,single,professional.course,no,no,no,False
35578,50,46-55,admin.,divorced,basic.4y,no,yes,no,False
35579,30,26-35,services,married,university.degree,no,unknown,unknown,True
35580,47,46-55,services,married,high.school,no,no,no,False
35581,32,26-35,self-employed,married,university.degree,no,no,yes,False
35582,47,46-55,services,married,high.school,no,yes,yes,False
35583,33,26-35,technician,divorced,professional.course,no,no,no,False
35584,44,36-45,unemployed,divorced,basic.6y,no,no,no,False
35585,28,26-35,unemployed,single,university.degree,no,yes,no,False
35586,42,36-45,blue-collar,divorced,basic.4y,no,yes,no,False
35587,39,36-45,self-employed,divorced,university.degree,no,no,no,False
35588,43,36-45,technician,married,professional.course,no,no,yes,False
35589,23,18-25,blue-collar,single,high.school,no,no,no,False
35590,32,26-35,blue-collar,married,professional.course,no,yes,no,False
35591,58,55+,admin.,married,university.degree,no,no,no,False
35592,29,26-35,admin.,married,university.degree,no,yes,no,False
35593,45,36-45,admin.,divorced,university.degree,no,no,yes,False
